2.232514967682487494e+01
1.816199761402816293e+01
1.672083528925057649e+01
1.604216592703468081e+01
1.570714848467804181e+01
1.553859541587423010e+01
1.545260398741323193e+01
1.540814204263098830e+01
1.538477584937409226e+01
1.537220267600950763e+01
1.536518141101681678e+01
1.536102827370736179e+01
1.535836216775621743e+01
1.535646964584621088e+01
1.535498104388783958e+01
1.535370436195146304e+01
1.535253968045805451e+01
1.535143491451948705e+01
1.535036287600139282e+01
1.534930935519910378e+01
1.534826691674728494e+01
1.534723166513172110e+01
1.534620155624233995e+01
1.534517551503691024e+01
1.534415297404069634e+01
1.534313363177816036e+01
1.534211732624497593e+01
1.534110396859953873e+01
1.534009350839721719e+01
1.533908591535550414e+01
1.533808116978650382e+01
1.533707925757566493e+01
1.533608016754581271e+01
1.533508389007313255e+01
1.533409041636029180e+01
1.533309973805466342e+01
1.533211184704777175e+01
1.533112673536986037e+01
1.533014439513451599e+01
1.532916481850952195e+01
1.532818799770151763e+01
1.532721392494789292e+01
1.532624259251253385e+01
1.532527399268353463e+01
1.532430811777195601e+01
1.532334496011117153e+01
1.532238451205648033e+01
1.532142676598486375e+01
1.532047171429485566e+01
1.531951934940642346e+01
1.531856966376088813e+01
1.531762264982084076e+01
1.531667830007009812e+01
1.531573660701361383e+01
1.531479756317743579e+01
1.531386116110864393e+01
1.531292739337526498e+01
1.531199625256625829e+01
1.531106773129142162e+01
1.531014182218133790e+01
1.530921851788733434e+01
1.530829781108140253e+01
1.530737969445615576e+01
1.530646416072475624e+01
1.530555120262087776e+01
1.530464081289862577e+01
1.530373298433250007e+01
1.530282770971731132e+01
1.530192498186816330e+01
1.530102479362035162e+01
1.530012713782933886e+01
1.529923200737068179e+01
1.529833939513999042e+01
1.529744929405284815e+01
1.529656169704477264e+01
1.529567659707116256e+01
1.529479398710722826e+01
1.529391386014793852e+01
1.529303620920797968e+01
1.529216102732168636e+01
1.529128830754298285e+01
1.529041804294533513e+01
1.528955022662171181e+01
1.528868485168448466e+01
1.528782191126543211e+01
1.528696139851562918e+01
1.528610330660543504e+01
1.528524762872441123e+01
1.528439435808129332e+01
1.528354348790390382e+01
1.528269501143912734e+01
1.528184892195285016e+01
1.528100521272990520e+01
1.528016387707399559e+01
1.527932490830769297e+01
1.527848829977233081e+01
1.527765404482798139e+01
1.527682213685341139e+01
1.527599256924598770e+01
1.527516533542167032e+01
1.527434042881494669e+01
1.527351784287875702e+01
1.527269757108447301e+01
1.527187960692183211e+01
1.527106394389887711e+01
1.527025057554192600e+01
1.526943949539550616e+01
1.526863069702229225e+01
1.526782417400309377e+01
1.526701991993675911e+01
1.526621792844015246e+01
1.526541819314808990e+01
1.526462070771330559e+01
1.526382546580637722e+01
1.526303246111569578e+01
1.526224168734741227e+01
1.526145313822537197e+01
1.526066680749108251e+01
1.525988268890366761e+01
1.525910077623979078e+01
1.525832106329363747e+01
1.525754354387684764e+01
1.525676821181846243e+01
1.525599506096489755e+01
1.525522408517986683e+01
1.525445527834435921e+01
1.525368863435657119e+01
1.525292414713186240e+01
1.525216181060271836e+01
1.525140161871868472e+01
1.525064356544633526e+01
1.524988764476922043e+01
1.524913385068780514e+01
1.524838217721943856e+01
1.524763261839830264e+01
1.524688516827536233e+01
1.524613982091831410e+01
1.524539657041155571e+01
1.524465541085610276e+01
1.524391633636959398e+01
1.524317934108619710e+01
1.524244441915659110e+01
1.524171156474791111e+01
1.524098077204369694e+01
1.524025203524385219e+01
1.523952534856459629e+01
1.523880070623842720e+01
1.523807810251406103e+01
1.523735753165640183e+01
1.523663898794647054e+01
1.523592246568139785e+01
1.523520795917434967e+01
1.523449546275448796e+01
1.523378497076692462e+01
1.523307647757269478e+01
1.523236997754868050e+01
1.523166546508759467e+01
1.523096293459792250e+01
1.523026238050387349e+01
1.522956379724535125e+01
1.522886717927789491e+01
1.522817252107264885e+01
1.522747981711630239e+01
1.522678906191106663e+01
1.522610024997460521e+01
1.522541337584001653e+01
1.522472843405577159e+01
1.522404541918568555e+01
1.522336432580886090e+01
1.522268514851964838e+01
1.522200788192761500e+01
1.522133252065748721e+01
1.522065905934910646e+01
1.521998749265740969e+01
1.521931781525235472e+01
1.521865002181890603e+01
1.521798410705697258e+01
1.521732006568137940e+01
1.521665789242181610e+01
1.521599758202280661e+01
1.521533912924364529e+01
1.521468252885837913e+01
1.521402777565576336e+01
1.521337486443920284e+01
1.521272379002672004e+01
1.521207454725093378e+01
