2.282110091743119185e-01,2.752293577981651529e-01,7.110091743119262286e-02,1.869266055045871733e-01,2.993119266055045413e-01,3.291284403669725300e-01,1.605504587155963669e-01,1.754587155963303058e-01,2.087155963302752548e-01,5.275229357798161267e-02,1.341743119266054496e-01,2.522935779816514179e-01,1.341743119266054496e-01,2.706422018348624281e-01,1.238532110091743466e-01,2.431192660550458573e-01,1.915137614678898981e-01,1.972477064220183873e-01,7.568807339449545868e-02,3.233944954128440408e-01,4.931192660550454132e-02,2.981651376146787769e-02,7.224770642201838733e-02,4.472477064220181653e-02,1.490825688073394995e-01,2.981651376146787769e-02,3.211009174311929559e-02,3.096330275229353113e-02,1.880733944954128267e-01,5.504587155963303058e-02,2.637614678899080634e-02,1.456422018348624281e-01,5.045871559633030579e-02,2.178899082568808154e-02,2.626146788990825209e-01,1.307339449541284893e-01,1.158256880733945504e-01,4.128440366972474518e-02,4.243119266055050964e-02,2.316513761467889898e-01,2.178899082568808154e-02,7.339449541284404077e-02,4.931192660550454132e-02,3.096330275229353113e-02,1.215596330275229286e-01,1.215596330275229286e-01,2.178899082568808154e-02,2.522935779816515289e-02,6.651376146788989807e-02,4.243119266055050964e-02,7.339449541284404077e-02,2.855504587155963669e-01,4.701834862385323444e-02,3.325688073394494904e-02,2.763761467889908063e-01,5.504587155963303058e-02,3.784403669724767383e-02,4.243119266055050964e-02,1.605504587155959229e-02,1.846330275229357554e-01,2.981651376146787769e-02,5.389908256880737714e-02,8.715596330275232617e-02,1.227064220183485821e-01,7.912844036697253003e-02,1.720183486238535675e-02,5.389908256880737714e-02,1.181192660550458573e-01,4.587155963302746997e-02,4.013761467889909174e-02,6.422018348623848016e-02,2.408256880733949945e-02,7.224770642201838733e-02,3.555045871559636694e-02,5.848623853211010193e-02,1.490825688073393884e-02,1.123853211009174791e-01,7.912844036697253003e-02,2.981651376146787769e-02,3.325688073394494904e-02,4.701834862385323444e-02,1.146788990825686749e-02,1.502293577981651529e-01,1.422018348623853568e-01,4.472477064220181653e-02,1.100917431192660612e-01,2.740825688073394995e-01,4.357798165137616309e-02,1.364678899082568675e-01,5.160550458715595923e-02,1.834862385321101019e-02,2.637614678899080634e-02,1.605504587155959229e-02,7.683486238532111212e-02,1.330275229357797961e-01,1.009174311926605005e-01,3.669724770642202039e-02,8.715596330275232617e-02,1.513761467889908063e-01,1.949541284403666364e-02
3.681192660550458573e-01,3.405963302752293975e-01,2.282110091743119185e-01,1.651376146788990917e-01,1.880733944954128267e-01,4.587155963302746997e-02,3.314220183486238369e-01,3.589449541284404077e-01,3.291284403669725300e-01,2.798165137614678777e-01,1.662844036697247452e-01,7.224770642201838733e-02,3.669724770642202039e-02,2.190366972477064689e-01,2.465596330275229286e-01,4.587155963302746997e-02,1.685779816513761631e-01,1.112385321100917146e-01,6.307339449541282672e-02,1.158256880733945504e-01,2.362385321100917146e-01,5.504587155963303058e-02,2.064220183486238369e-01,1.559633027522935311e-01,1.800458715596330306e-01,3.096330275229353113e-02,1.743119266055045413e-01,1.628440366972476738e-01,8.371559633027525482e-02,9.059633027522939752e-02,1.892201834862384802e-01,5.619266055045868402e-02,1.215596330275229286e-01,3.096330275229353113e-02,1.903669724770642446e-01,4.587155963302746997e-02,3.096330275229353113e-02,1.616972477064220204e-01,1.720183486238535675e-02,3.061926605504586840e-01,1.490825688073393884e-02,2.855504587155963669e-01,1.410550458715595923e-01,4.357798165137616309e-02,5.389908256880737714e-02,3.784403669724767383e-02,6.536697247706424463e-02,1.444954128440366636e-01,1.192660550458715107e-01,3.199541284403669694e-01,5.160550458715595923e-02,6.651376146788989807e-02,1.250000000000000000e-01,8.142201834862383691e-02,1.158256880733945504e-01,2.408256880733949945e-02,1.376146788990825209e-01,4.701834862385323444e-02,1.720183486238535675e-02,1.788990825688073771e-01,1.605504587155959229e-02,2.178899082568808154e-02,1.605504587155959229e-02,1.318807339449541427e-01,1.227064220183485821e-01,4.701834862385323444e-02,3.440366972477060248e-02,4.128440366972474518e-02,1.467889908256880815e-01,1.376146788990825209e-01,1.146788990825687859e-01,3.899082568807343829e-02,3.899082568807343829e-02,1.823394495412844485e-01,3.669724770642202039e-02,4.472477064220181653e-02,2.866972477064222424e-02,3.440366972477060248e-02,6.766055045871555151e-02,3.784403669724767383e-02,8.830275229357797961e-02,5.733944954128444849e-02,9.862385321100919366e-02,3.325688073394494904e-02,8.830275229357797961e-02,8.486238532110090826e-02,2.293577981651373499e-02,6.307339449541282672e-02,1.949541284403666364e-02,5.733944954128444849e-02,7.339449541284404077e-02,1.720183486238535675e-02,1.261467889908256534e-01,1.605504587155959229e-02,2.752293577981645978e-02,2.144495412844036331e-01,1.318807339449541427e-01,3.555045871559636694e-02,3.211009174311929559e-02,1.077981651376146432e-01
3.623853211009174791e-01,3.291284403669725300e-01,1.571100917431192956e-01,1.800458715596330306e-01,4.587155963302746997e-02,2.259174311926605005e-01,1.961009174311926229e-01,8.486238532110090826e-02,1.204128440366972752e-01,6.536697247706424463e-02,1.869266055045871733e-01,1.272935779816514179e-01,1.766055045871559592e-01,1.341743119266054496e-01,1.238532110091743466e-01,9.288990825688070441e-02,4.357798165137616309e-02,1.846330275229357554e-01,1.823394495412844485e-01,2.052752293577981835e-01,1.708715596330274700e-01,6.192660550458717328e-02,7.339449541284404077e-02,4.816513761467888788e-02,1.662844036697247452e-01,2.729357798165137350e-01,1.777522935779816127e-01,9.518348623853212231e-02,1.502293577981651529e-01,1.720183486238535675e-02,1.399082568807339388e-01,1.272935779816514179e-01,4.816513761467888788e-02,1.146788990825687859e-01,5.275229357798161267e-02,8.944954128440363306e-02,9.059633027522939752e-02,1.181192660550458573e-01,5.848623853211010193e-02,5.733944954128444849e-02,5.733944954128444849e-02,7.339449541284404077e-02,7.912844036697253003e-02,4.587155963302746997e-02,2.763761467889908063e-01,2.064220183486242810e-02,8.142201834862383691e-02,1.605504587155959229e-02,5.733944954128444849e-02,6.995412844036696942e-02,6.651376146788989807e-02,1.582568807339449490e-01,3.899082568807343829e-02,4.587155963302746997e-02,4.013761467889909174e-02,3.211009174311929559e-02,2.350917431192660612e-01,1.903669724770642446e-01,1.146788990825687859e-01,5.275229357798161267e-02,2.522935779816515289e-02,7.110091743119262286e-02,9.633027522935777576e-02,1.295871559633027248e-01,8.371559633027525482e-02,1.055045871559633364e-01,1.341743119266054496e-01,1.662844036697247452e-01,4.013761467889909174e-02,4.472477064220181653e-02,9.747706422018354022e-02,2.064220183486242810e-02,1.961009174311926229e-01,2.866972477064222424e-02,8.142201834862383691e-02,1.009174311926605005e-01,1.731651376146788879e-01,2.236238532110091937e-01,1.502293577981651529e-01,6.651376146788989807e-02,2.866972477064222424e-02,2.637614678899080634e-02,2.293577981651373499e-02,1.112385321100917146e-01,4.243119266055050964e-02,7.568807339449545868e-02,1.880733944954128267e-01,5.275229357798161267e-02,2.752293577981645978e-02,4.128440366972474518e-02,3.325688073394494904e-02,1.077981651376146432e-01,1.490825688073393884e-02,2.006880733944954587e-01,5.275229357798161267e-02,1.903669724770642446e-01,3.784403669724767383e-02,1.502293577981651529e-01,4.931192660550454132e-02,4.243119266055050964e-02
4.736238532110091937e-01,3.440366972477064689e-01,2.637614678899082854e-01,2.477064220183485821e-01,2.385321100917431325e-01,1.662844036697247452e-01,1.009174311926605005e-01,2.958715596330274700e-01,1.066513761467889898e-01,2.924311926605505096e-01,2.362385321100917146e-01,8.027522935779818347e-02,6.536697247706424463e-02,2.190366972477064689e-01,3.899082568807343829e-02,6.995412844036696942e-02,6.307339449541282672e-02,1.204128440366972752e-01,1.685779816513761631e-01,1.903669724770642446e-01,2.041284403669725300e-01,5.504587155963303058e-02,2.752293577981645978e-02,1.731651376146788879e-01,2.729357798165137350e-01,6.192660550458717328e-02,1.834862385321101019e-01,8.944954128440363306e-02,7.110091743119262286e-02,1.949541284403669694e-01,3.784403669724767383e-02,3.096330275229353113e-02,2.190366972477064689e-01,7.798165137614676556e-02,1.043577981651375719e-01,3.199541284403669694e-01,9.633027522935777576e-02,1.788990825688073771e-01,3.325688073394494904e-02,1.387614678899082854e-01,1.490825688073393884e-02,1.250000000000000000e-01,1.490825688073393884e-02,7.454128440366969421e-02,1.731651376146788879e-01,2.167431192660550510e-01,1.284403669724770714e-01,4.243119266055050964e-02,4.128440366972474518e-02,3.096330275229353113e-02,5.389908256880737714e-02,2.752293577981651529e-01,8.715596330275232617e-02,1.123853211009174791e-01,1.284403669724770714e-01,1.353211009174312141e-01,7.568807339449545868e-02,3.899082568807343829e-02,5.504587155963303058e-02,2.293577981651373499e-02,3.211009174311929559e-02,8.600917431192656171e-02,4.816513761467888788e-02,1.318807339449541427e-01,1.055045871559633364e-01,7.798165137614676556e-02,1.284403669724770714e-01,3.325688073394494904e-02,1.949541284403666364e-02,5.619266055045868402e-02,5.504587155963303058e-02,7.224770642201838733e-02,6.536697247706424463e-02,6.651376146788989807e-02,3.440366972477060248e-02,2.178899082568808154e-02,3.211009174311929559e-02,1.720183486238535675e-02,2.866972477064222424e-02,1.433486238532110102e-01,2.522935779816515289e-02,8.256880733944949036e-02,8.142201834862383691e-02,6.422018348623848016e-02,6.307339449541282672e-02,1.834862385321101019e-02,4.816513761467888788e-02,2.408256880733945504e-01,3.096330275229353113e-02,5.504587155963303058e-02,6.192660550458717328e-02,2.178899082568808154e-02,1.376146788990828540e-02,2.522935779816515289e-02,2.190366972477064689e-01,2.981651376146787769e-02,3.669724770642202039e-02,2.752293577981645978e-02,2.408256880733949945e-02,5.160550458715595923e-02
5.447247706422018165e-01,5.378440366972476738e-01,1.983944954128440408e-01,3.497706422018348471e-01,2.018348623853211121e-01,3.096330275229357554e-01,3.899082568807343829e-02,2.098623853211009083e-01,1.639908256880734383e-01,1.433486238532110102e-01,2.029816513761467656e-01,1.972477064220183873e-01,1.330275229357797961e-01,4.357798165137616309e-02,2.408256880733945504e-01,1.892201834862384802e-01,7.454128440366969421e-02,4.357798165137616309e-02,1.043577981651375719e-01,8.830275229357797961e-02,6.536697247706424463e-02,3.405963302752293975e-01,4.243119266055050964e-02,2.752293577981651529e-01,1.788990825688073771e-01,1.720183486238535675e-02,1.662844036697247452e-01,7.339449541284404077e-02,5.160550458715595923e-02,4.013761467889909174e-02,2.316513761467889898e-01,3.096330275229353113e-02,1.605504587155959229e-02,1.639908256880734383e-01,3.211009174311929559e-02,3.784403669724767383e-02,2.981651376146787769e-02,2.511467889908256534e-01,7.110091743119262286e-02,1.009174311926605005e-01,1.295871559633027248e-01,2.408256880733949945e-02,1.295871559633027248e-01,2.144495412844036331e-01,4.931192660550454132e-02,2.098623853211009083e-01,8.371559633027525482e-02,3.325688073394494904e-02,1.800458715596330306e-01,5.504587155963303058e-02,1.077981651376146432e-01,8.256880733944949036e-02,3.555045871559636694e-02,2.018348623853211121e-01,1.376146788990828540e-02,1.536697247706422242e-01,3.188073394495413160e-01,3.325688073394494904e-02,3.555045871559636694e-02,2.350917431192660612e-01,4.701834862385323444e-02,1.949541284403666364e-02,1.318807339449541427e-01,3.899082568807343829e-02,1.605504587155959229e-02,9.977064220183484711e-02,3.899082568807343829e-02,3.669724770642202039e-02,4.472477064220181653e-02,7.339449541284404077e-02,9.059633027522939752e-02,1.032110091743119185e-01,1.697247706422018165e-01,5.963302752293575537e-02,1.123853211009174791e-01,5.045871559633030579e-02,1.788990825688073771e-01,1.605504587155959229e-02,1.181192660550458573e-01,2.522935779816515289e-02,9.174311926605449585e-03,1.720183486238532344e-01,5.848623853211010193e-02,2.752293577981645978e-02,1.720183486238535675e-02,3.440366972477060248e-02,5.504587155963303058e-02,1.697247706422018165e-01,3.440366972477060248e-02,3.440366972477060248e-02,2.408256880733949945e-02,2.958715596330274700e-01,6.422018348623848016e-02,5.275229357798161267e-02,8.256880733944949036e-02,1.467889908256880815e-01,9.174311926605505096e-02,4.472477064220181653e-02,2.981651376146787769e-02,9.403669724770646887e-02
2.660550458715595923e-01,5.665137614678898981e-01,1.708715596330274700e-01,2.213302752293577758e-01,2.442660550458715107e-01,2.706422018348624281e-01,2.878440366972476738e-01,9.977064220183484711e-02,5.389908256880737714e-02,5.733944954128444849e-02,3.669724770642202039e-02,7.224770642201838733e-02,2.087155963302752548e-01,2.947247706422018165e-01,2.305045871559633364e-01,1.754587155963303058e-01,4.816513761467888788e-02,9.288990825688070441e-02,6.995412844036696942e-02,2.981651376146787769e-02,1.204128440366972752e-01,3.199541284403669694e-01,2.408256880733949945e-02,1.926605504587155515e-01,3.669724770642202039e-02,2.098623853211009083e-01,2.901376146788990917e-01,1.685779816513761631e-01,1.582568807339449490e-01,2.465596330275229286e-01,6.192660550458717328e-02,8.944954128440363306e-02,2.637614678899080634e-02,2.408256880733949945e-02,3.211009174311929559e-02,2.683486238532110102e-01,1.651376146788990917e-01,5.619266055045868402e-02,5.963302752293575537e-02,1.754587155963303058e-01,8.256880733944949036e-02,3.325688073394494904e-02,1.422018348623853568e-01,8.142201834862383691e-02,2.522935779816515289e-02,3.899082568807343829e-02,8.027522935779796143e-03,2.064220183486242810e-02,1.399082568807339388e-01,1.949541284403666364e-02,3.325688073394494904e-02,4.931192660550454132e-02,3.555045871559636694e-02,8.600917431192656171e-02,3.784403669724767383e-02,5.848623853211010193e-02,3.440366972477060248e-02,5.275229357798161267e-02,3.899082568807343829e-02,2.866972477064222424e-02,2.293577981651373499e-02,4.472477064220181653e-02,2.866972477064222424e-02,1.834862385321101019e-02,1.399082568807339388e-01,3.440366972477060248e-02,1.720183486238535675e-02,3.096330275229353113e-02,5.389908256880737714e-02,1.123853211009174791e-01,2.178899082568808154e-02,1.261467889908256534e-01,1.227064220183485821e-01,5.848623853211010193e-02,2.121559633027523262e-01,3.440366972477060248e-02,1.605504587155963669e-01,1.605504587155959229e-02,2.752293577981645978e-02,6.880733944954131598e-02,3.555045871559636694e-02,3.899082568807343829e-02,6.422018348623848016e-02,2.832568807339449490e-01,2.408256880733945504e-01,4.931192660550454132e-02,2.752293577981645978e-02,2.178899082568808154e-02,4.931192660550454132e-02,1.307339449541284893e-01,1.972477064220183873e-01,8.600917431192656171e-02,5.389908256880737714e-02,4.701834862385323444e-02,4.472477064220181653e-02,1.410550458715595923e-01,1.020642201834862650e-01,3.555045871559636694e-02,1.261467889908252094e-02,1.983944954128440408e-01
5.699541284403669694e-01,3.371559633027523262e-01,1.582568807339449490e-01,2.924311926605505096e-01,1.192660550458715107e-01,2.568807339449541427e-01,3.910550458715595923e-01,9.977064220183484711e-02,2.018348623853211121e-01,5.848623853211010193e-02,4.587155963302746997e-02,2.935779816513761631e-01,1.330275229357797961e-01,2.660550458715595923e-01,6.536697247706424463e-02,2.293577981651373499e-02,2.396788990825687859e-01,1.651376146788990917e-01,1.961009174311926229e-01,4.701834862385323444e-02,3.440366972477060248e-02,1.731651376146788879e-01,1.341743119266054496e-01,7.568807339449545868e-02,8.027522935779818347e-02,3.153669724770642446e-01,5.504587155963303058e-02,1.502293577981651529e-01,5.045871559633030579e-02,2.087155963302752548e-01,1.009174311926605005e-01,2.752293577981645978e-02,8.600917431192656171e-02,4.357798165137616309e-02,1.376146788990828540e-02,9.059633027522939752e-02,7.454128440366969421e-02,4.587155963302746997e-02,1.628440366972476738e-01,1.318807339449541427e-01,2.981651376146787769e-02,1.181192660550458573e-01,2.844036697247706025e-01,5.389908256880737714e-02,1.227064220183485821e-01,1.720183486238535675e-02,1.261467889908256534e-01,1.616972477064220204e-01,4.931192660550454132e-02,1.731651376146788879e-01,3.325688073394494904e-02,2.522935779816515289e-02,1.823394495412844485e-01,6.422018348623848016e-02,1.605504587155959229e-02,5.733944954128444849e-02,1.444954128440366636e-01,1.295871559633027248e-01,1.284403669724770714e-01,8.830275229357797961e-02,1.892201834862384802e-01,5.275229357798161267e-02,1.020642201834862650e-01,7.339449541284404077e-02,2.178899082568808154e-02,2.064220183486242810e-02,2.133027522935779796e-01,2.981651376146787769e-02,1.399082568807339388e-01,9.059633027522939752e-02,1.961009174311926229e-01,4.472477064220181653e-02,4.128440366972474518e-02,2.064220183486242810e-02,2.373853211009174791e-01,1.123853211009174791e-01,4.357798165137616309e-02,4.243119266055050964e-02,2.752293577981645978e-02,9.174311926605449585e-03,2.133027522935779796e-01,1.077981651376146432e-01,1.364678899082568675e-01,1.032110091743121405e-02,5.963302752293575537e-02,2.522935779816515289e-02,2.305045871559633364e-01,1.467889908256880815e-01,2.213302752293577758e-01,5.848623853211010193e-02,2.064220183486242810e-02,1.261467889908252094e-02,1.089449541284404077e-01,1.525229357798164598e-01,3.325688073394494904e-02,2.064220183486242810e-02,1.834862385321101019e-02,2.752293577981645978e-02,5.733944954128444849e-02,2.752293577981645978e-02
3.405963302752293975e-01,3.279816513761467656e-01,3.635321100917431325e-01,3.451834862385321223e-01,4.885321100917431325e-01,1.857798165137615198e-01,9.403669724770646887e-02,9.288990825688070441e-02,1.903669724770642446e-01,9.518348623853212231e-02,8.600917431192656171e-02,2.247706422018348471e-01,3.899082568807343829e-02,1.353211009174312141e-01,1.158256880733945504e-01,5.389908256880737714e-02,3.211009174311929559e-02,8.944954128440363306e-02,1.055045871559633364e-01,1.594036697247706025e-01,1.215596330275229286e-01,4.357798165137616309e-02,2.178899082568808154e-02,4.701834862385323444e-02,2.121559633027523262e-01,5.504587155963303058e-02,1.869266055045871733e-01,4.243119266055050964e-02,2.362385321100917146e-01,2.832568807339449490e-01,1.788990825688073771e-01,1.926605504587155515e-01,4.816513761467888788e-02,2.866972477064222424e-02,2.981651376146787769e-02,2.763761467889908063e-01,4.357798165137616309e-02,1.605504587155959229e-02,9.747706422018354022e-02,8.944954128440363306e-02,6.651376146788989807e-02,1.330275229357797961e-01,5.045871559633030579e-02,8.944954128440363306e-02,2.190366972477064689e-01,4.931192660550454132e-02,1.880733944954128267e-01,1.490825688073394995e-01,3.268348623853211121e-01,2.866972477064222424e-02,1.077981651376146432e-01,1.272935779816514179e-01,1.490825688073393884e-02,2.442660550458715107e-01,3.325688073394494904e-02,4.816513761467888788e-02,5.504587155963303058e-02,3.325688073394494904e-02,7.683486238532111212e-02,5.963302752293575537e-02,3.899082568807343829e-02,3.061926605504586840e-01,6.077981651376151984e-02,2.981651376146787769e-02,2.178899082568808154e-02,4.587155963302746997e-02,3.440366972477060248e-02,3.669724770642202039e-02,1.536697247706422242e-01,2.522935779816515289e-02,9.862385321100919366e-02,1.376146788990828540e-02,4.243119266055050964e-02,6.422018348623848016e-02,4.013761467889909174e-02,4.816513761467888788e-02,1.077981651376146432e-01,2.178899082568808154e-02,3.784403669724767383e-02,5.733944954128444849e-02,1.055045871559633364e-01,3.440366972477060248e-02,2.866972477064222424e-02,1.020642201834862650e-01,1.227064220183485821e-01,3.555045871559636694e-02,3.211009174311929559e-02,1.834862385321101019e-02,4.472477064220181653e-02,2.408256880733949945e-02,2.637614678899080634e-02,7.683486238532111212e-02,6.077981651376151984e-02,1.720183486238535675e-02,2.522935779816515289e-02,5.619266055045868402e-02,3.325688073394494904e-02,3.669724770642202039e-02,5.160550458715595923e-02,2.064220183486242810e-02
5.699541284403669694e-01,1.846330275229357554e-01,2.683486238532110102e-01,1.525229357798164598e-01,1.834862385321101019e-01,1.811926605504586840e-01,7.454128440366969421e-02,2.293577981651375719e-01,1.628440366972476738e-01,7.568807339449545868e-02,2.809633027522935311e-01,5.160550458715595923e-02,2.545871559633027248e-01,3.325688073394494904e-02,6.766055045871555151e-02,6.995412844036696942e-02,8.486238532110090826e-02,2.190366972477064689e-01,1.444954128440366636e-01,1.295871559633027248e-01,2.866972477064222424e-02,2.064220183486242810e-02,6.880733944954131598e-02,7.683486238532111212e-02,5.045871559633030579e-02,1.949541284403666364e-02,3.440366972477060248e-02,5.504587155963303058e-02,1.616972477064220204e-01,4.472477064220181653e-02,1.823394495412844485e-01,4.128440366972474518e-02,1.364678899082568675e-01,1.410550458715595923e-01,1.731651376146788879e-01,8.256880733944949036e-02,2.522935779816515289e-02,3.555045871559636694e-02,5.045871559633030579e-02,2.408256880733949945e-02,8.944954128440363306e-02,1.502293577981651529e-01,1.536697247706422242e-01,8.371559633027525482e-02,4.243119266055050964e-02,6.651376146788989807e-02,1.479357798165137350e-01,3.669724770642202039e-02,2.167431192660550510e-01,2.855504587155963669e-01,1.181192660550458573e-01,1.433486238532110102e-01,6.307339449541282672e-02,2.133027522935779796e-01,1.697247706422018165e-01,1.995412844036696942e-01,4.816513761467888788e-02,1.834862385321101019e-02,1.983944954128440408e-01,1.616972477064220204e-01,6.766055045871555151e-02,3.440366972477060248e-02,2.442660550458715107e-01,1.559633027522935311e-01,7.454128440366969421e-02,4.013761467889909174e-02,8.027522935779818347e-02,8.715596330275232617e-02,9.977064220183484711e-02,8.715596330275232617e-02,3.211009174311929559e-02,6.651376146788989807e-02,4.357798165137616309e-02,1.020642201834862650e-01,1.582568807339449490e-01,1.433486238532110102e-01,2.178899082568808154e-02,2.522935779816515289e-02,9.977064220183484711e-02,2.522935779816515289e-02,1.089449541284404077e-01,1.834862385321101019e-02,3.211009174311929559e-02,1.490825688073393884e-02,8.830275229357797961e-02,3.325688073394494904e-02,1.834862385321101019e-02,4.587155963302746997e-02,2.637614678899080634e-02,1.720183486238535675e-02,4.816513761467888788e-02,5.045871559633030579e-02,4.128440366972474518e-02,4.243119266055050964e-02,1.261467889908256534e-01,4.128440366972474518e-02,1.032110091743119185e-01,1.662844036697247452e-01,4.013761467889909174e-02,1.720183486238535675e-02
4.036697247706422242e-01,5.172018348623852457e-01,3.830275229357797961e-01,2.855504587155963669e-01,3.623853211009174791e-01,2.098623853211009083e-01,2.144495412844036331e-01,3.256880733944954587e-01,1.100917431192660612e-01,2.672018348623853568e-01,7.798165137614676556e-02,1.800458715596330306e-01,2.201834862385321223e-01,1.720183486238532344e-01,2.041284403669725300e-01,3.038990825688073771e-01,1.020642201834862650e-01,5.389908256880737714e-02,1.651376146788990917e-01,1.272935779816514179e-01,1.204128440366972752e-01,6.307339449541282672e-02,1.410550458715595923e-01,6.995412844036696942e-02,2.775229357798164598e-01,3.899082568807343829e-02,1.479357798165137350e-01,5.389908256880737714e-02,8.944954128440363306e-02,2.052752293577981835e-01,1.915137614678898981e-01,7.110091743119262286e-02,1.112385321100917146e-01,1.009174311926605005e-01,4.472477064220181653e-02,1.261467889908256534e-01,2.672018348623853568e-01,4.128440366972474518e-02,3.440366972477060248e-02,1.330275229357797961e-01,3.383027522935779796e-01,1.720183486238535675e-02,7.224770642201838733e-02,6.307339449541282672e-02,3.096330275229353113e-02,6.307339449541282672e-02,2.637614678899080634e-02,5.389908256880737714e-02,3.669724770642202039e-02,3.555045871559636694e-02,4.357798165137616309e-02,4.701834862385323444e-02,1.146788990825686749e-02,1.272935779816514179e-01,1.548165137614678777e-01,2.259174311926605005e-01,1.227064220183485821e-01,1.422018348623853568e-01,2.660550458715595923e-01,3.440366972477060248e-02,1.227064220183485821e-01,1.158256880733945504e-01,7.912844036697253003e-02,1.490825688073394995e-01,7.912844036697253003e-02,6.766055045871555151e-02,5.963302752293575537e-02,3.784403669724767383e-02,1.376146788990828540e-02,9.862385321100919366e-02,4.013761467889909174e-02,1.731651376146788879e-01,7.568807339449545868e-02,2.385321100917431325e-01,1.181192660550458573e-01,3.440366972477060248e-02,3.211009174311929559e-02,6.307339449541282672e-02,6.766055045871555151e-02,3.211009174311929559e-02,2.729357798165137350e-01,1.272935779816514179e-01,2.752293577981645978e-02,3.096330275229353113e-02,9.862385321100919366e-02,1.146788990825687859e-01,9.174311926605449585e-03,3.669724770642202039e-02,2.178899082568808154e-02,6.651376146788989807e-02,6.192660550458717328e-02,1.123853211009174791e-01,8.371559633027525482e-02,1.250000000000000000e-01,1.422018348623853568e-01,8.600917431192656171e-02,3.784403669724767383e-02,9.403669724770646887e-02,5.963302752293575537e-02,5.389908256880737714e-02
